path;Loan application received;Check documents RPA;Start Process.xaml;Start PDF_DeleteAllDownloadedPDFs;Lese alle Files aus dem Pfad aus;End PDF_DeleteAllDownloadedPDFs;Start OpenCaseAndCheckDocument;Zusatzordner offen? - True;Zusatzordner offen, fahre mit dem Prozess fort.;Aktualisieren geklickt;BN vorhanden, fahre mit dem Prozess fort;AAstate of row is 'showing';Opened row with double click;Keine Sperrung, fahre mit dem Prozess fort;Hinweis 'Vorgang gesperrt' vorhanden? - False;number of tasks found;Information gefunden, fahre fort.;In Tabelle wurde hochgescrollt;start with new row ;Kein Scrollen notwendig;Save File;got type;Typ muss nicht ausgelesen werden;Öffne Dokumenteninformation.;Lese DocID aus.;read ID;File Saved;Start Adobe_SaveFiles;Pdf geöffnet? True;Send hotkey for save as...;PDF lokal gespeichert;End Adobe_SaveFiles;Start Adobe_ExtractInfosFromPDF;Start PDF_ReadInformation;check new page;Keinen Treffer, suche auf nächster Seite;Treffer gefunden. Stoppe mit Schleife;Seite mit spezifischem Part gefunden;Problem beim Finden von spezifischem Part;Art ausgelesen;Finish PDF_ReadInformationArt;True;Lies 2 Personen aus;Throw: Kein spezifischer Part gefunden.;Kein spezifischer Part gefunden, fahre fort;D von;amount found;pro;Betrag Spalte;Kein Auslesen von 4-6 notwendig;Finish PDF_ReadInformation;Finish Adobe_ExtractInfosFromPDF;DA wurde ausgelesen;Start GetDNummer;DNummer ausgelesen;Finish GetDNummer;Finish OpenCaseAndCheckDocument;Start SendTo_API;get json body;adding path;File da?True;json infos;UserID: 1234;HTTP-Result PDF;Status 200, fahre fort.;End SendTo_API;Start UploadFile;Setzte die Endpoint für die Umgebung: prod;Statuscode = 200, fahre fort.;End UploadFile;Start PDF_ReadChecklist;Created text for logging;Finish PDF_ReadChecklist;Start ForwardCase;Team zur Weiterleitung selektiert.;Mitarbeiter - Zusatzordner - ausgewählt;Finish ForwardCase;## End Process.xaml ##;Request documents;Determine conditions;Check credibility;Loan decision;deleting file;Start ChangeProcesstype;Art des Prozesses: ;Keine Änderung notwendig;Prozesstyp und Index geändert. (Index-Detail neu: 13 Unterl. gepr.);Finish ChangeProcesstype;Forward digital transaction;Lies 1 Person aus;Change transaction type;Http Request durchgeführt, Result.;False;Start AddNotes;Clicked Notizen;Füge Aussteuerungsgrund - Kein spezifischer Part gefunden. - hinzu;Notiz speichern geklickt;Finish AddNotes;Team zur Weiterleitung selektiert
Loan application received,Check documents RPA,Start Process.xaml,Start PDF_DeleteAllDownloadedPDFs,Lese alle Files aus dem Pfad aus,End PDF_DeleteAllDownloadedPDFs,Start OpenCaseAndCheckDocument,Zusatzordner offen? - True,Zusatzordner offen, fahre mit dem Prozess fort.,Aktualisieren geklickt,BN vorhanden, fahre mit dem Prozess fort,AAstate of row is 'showing',Opened row with double click,Keine Sperrung, fahre mit dem Prozess fort,Hinweis 'Vorgang gesperrt' vorhanden? - False,number of tasks found,Information gefunden, fahre fort.,In Tabelle wurde hochgescrollt,start with new row ,Kein Scrollen notwendig,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Kein Scrollen notwendig,Save File,got type,Start Adobe_SaveFiles,Pdf geöffnet? True,Send hotkey for save as...,PDF lokal gespeichert,End Adobe_SaveFiles,Start Adobe_ExtractInfosFromPDF,Start PDF_ReadInformation,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Treffer gefunden. Stoppe mit Schleife,Information gefunden, fahre fort.,Seite mit spezifischem Part gefunden,Problem beim Finden von spezifischem Part,Art ausgelesen,Finish PDF_ReadInformationArt,True,True,Lies 2 Personen aus,Start PDF_ReadInformation,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,Throw: Kein spezifischer Part gefunden.,Kein spezifischer Part gefunden, fahre fort,Start PDF_ReadInformation,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Treffer gefunden. Stoppe mit Schleife,Information gefunden, fahre fort.,Seite mit spezifischem Part gefunden,D von,amount found,pro,D von,pro,amount found,D von,pro,Betrag Spalte,Kein Auslesen von 4-6 notwendig,Finish PDF_ReadInformation,Finish Adobe_ExtractInfosFromPDF,DA wurde ausgelesen,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,Start GetDNummer,DNummer ausgelesen,Finish GetDNummer,Finish OpenCaseAndCheckDocument,Start SendTo_API,get json body,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,File da?True,json infos,UserID: 1234,HTTP-Result PDF,Status 200, fahre fort.,End SendTo_API,Start UploadFile,Setzte die Endpoint für die Umgebung: prod,HTTP-Result PDF,Statuscode = 200, fahre fort.,End UploadFile,Start PDF_ReadChecklist,Created text for logging,Finish PDF_ReadChecklist,Start ForwardCase,Team zur Weiterleitung selektiert.,Mitarbeiter - Zusatzordner - ausgewählt,Finish ForwardCase,## End Process.xaml ##,Request documents,Determine conditions,Check credibility,Loan decision;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;000days 00h 00m 00s;no data;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;no data;no data;no data;no data;no data;no data;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;no data;no data;no data;000days 00h 00m 00s;no data;no data;no data;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;000days 00h 00m 00s;no data;no data;no data;000days 00h 01m 31s;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;;;;;;;;;;;;;;;;;
Loan application received,Check documents RPA,Start Process.xaml,Start PDF_DeleteAllDownloadedPDFs,Lese alle Files aus dem Pfad aus,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,End PDF_DeleteAllDownloadedPDFs,Start OpenCaseAndCheckDocument,Zusatzordner offen? - True,Zusatzordner offen, fahre mit dem Prozess fort.,Aktualisieren geklickt,BN vorhanden, fahre mit dem Prozess fort,AAstate of row is 'showing',Opened row with double click,Keine Sperrung, fahre mit dem Prozess fort,Hinweis 'Vorgang gesperrt' vorhanden? - False,number of tasks found,Information gefunden, fahre fort.,In Tabelle wurde hochgescrollt,start with new row ,Kein Scrollen notwendig,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Kein Scrollen notwendig,Save File,got type,Start Adobe_SaveFiles,Pdf geöffnet? True,Send hotkey for save as...,PDF lokal gespeichert,End Adobe_SaveFiles,Start Adobe_ExtractInfosFromPDF,Start PDF_ReadInformation,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Treffer gefunden. Stoppe mit Schleife,Information gefunden, fahre fort.,Seite mit spezifischem Part gefunden,Art ausgelesen,Finish PDF_ReadInformationArt,True,True,Lies 2 Personen aus,Start PDF_ReadInformation,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,Throw: Kein spezifischer Part gefunden.,Kein spezifischer Part gefunden, fahre fort,Start PDF_ReadInformation,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Treffer gefunden. Stoppe mit Schleife,Information gefunden, fahre fort.,Seite mit spezifischem Part gefunden,D von,amount found,pro,D von,pro,amount found,D von,pro,Betrag Spalte,Kein Auslesen von 4-6 notwendig,Finish PDF_ReadInformation,Finish Adobe_ExtractInfosFromPDF,DA wurde ausgelesen,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,Start GetDNummer,DNummer ausgelesen,Finish GetDNummer,Finish OpenCaseAndCheckDocument,Start SendTo_API,get json body,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,File da?True,json infos,UserID: 1234,HTTP-Result PDF,Status 200, fahre fort.,End SendTo_API,Start UploadFile,Setzte die Endpoint für die Umgebung: prod,HTTP-Result PDF,Statuscode = 200, fahre fort.,End UploadFile,Start PDF_ReadChecklist,Created text for logging,Finish PDF_ReadChecklist,Start ChangeProcesstype,Art des Prozesses: ,Keine Änderung notwendig,Prozesstyp und Index geändert. (Index-Detail neu: 13 Unterl. gepr.),Finish ChangeProcesstype,Start ForwardCase,Team zur Weiterleitung selektiert.,Mitarbeiter - Zusatzordner - ausgewählt,Finish ForwardCase,## End Process.xaml ##,Request documents,Determine conditions,Check credibility,Forward digital transaction,Loan decision;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;000days 00h 00m 00s;no data;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;no data;no data;no data;no data;no data;no data;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;;no data;no data;000days 00h 00m 00s;no data;no data;no data;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;000days 00h 00m 00s;no data;no data;no data;000days 00h 01m 16s;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;000days 00h 00m 00s;no data;no data;no data;no data;no data;no data;;;;;;;;;;
Loan application received,Check documents RPA,Start Process.xaml,Start PDF_DeleteAllDownloadedPDFs,Lese alle Files aus dem Pfad aus,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,deleting file,End PDF_DeleteAllDownloadedPDFs,Start OpenCaseAndCheckDocument,Zusatzordner offen? - True,Zusatzordner offen, fahre mit dem Prozess fort.,Aktualisieren geklickt,BN vorhanden, fahre mit dem Prozess fort,AAstate of row is 'showing',Opened row with double click,Keine Sperrung, fahre mit dem Prozess fort,Hinweis 'Vorgang gesperrt' vorhanden? - False,number of tasks found,Information gefunden, fahre fort.,In Tabelle wurde hochgescrollt,start with new row ,Kein Scrollen notwendig,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Kein Scrollen notwendig,Save File,got type,Start Adobe_SaveFiles,Pdf geöffnet? True,Send hotkey for save as...,PDF lokal gespeichert,End Adobe_SaveFiles,Start Adobe_ExtractInfosFromPDF,Start PDF_ReadInformation,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Treffer gefunden. Stoppe mit Schleife,Information gefunden, fahre fort.,Seite mit spezifischem Part gefunden,Art ausgelesen,Finish PDF_ReadInformationArt,True,True,Lies 1 Person aus,Start PDF_ReadInformation,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Keinen Treffer, suche auf nächster Seite,Throw: Kein spezifischer Part gefunden.,Kein spezifischer Part gefunden, fahre fort,Start PDF_ReadInformation,check new page,Keinen Treffer, suche auf nächster Seite,check new page,Treffer gefunden. Stoppe mit Schleife,Information gefunden, fahre fort.,Seite mit spezifischem Part gefunden,D von,amount found,pro,D von,pro,amount found,D von,pro,Betrag Spalte,Kein Auslesen von 4-6 notwendig,Finish PDF_ReadInformation,Finish Adobe_ExtractInfosFromPDF,DA wurde ausgelesen,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,start with new row ,Save File,got type,Typ muss nicht ausgelesen werden,Öffne Dokumenteninformation.,Lese DocID aus.,read ID,File Saved,Start GetDNummer,DNummer ausgelesen,Finish GetDNummer,Finish OpenCaseAndCheckDocument,Start SendTo_API,get json body,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,adding path,File da?True,json infos,UserID: 1234,HTTP-Result PDF,Status 200, fahre fort.,End SendTo_API,Start UploadFile,Setzte die Endpoint für die Umgebung: prod,HTTP-Result PDF,Statuscode = 200, fahre fort.,End UploadFile,Start PDF_ReadChecklist,Created text for logging,Finish PDF_ReadChecklist,Start ForwardCase,Team zur Weiterleitung selektiert.,Mitarbeiter - Zusatzordner - ausgewählt,Finish ForwardCase,## End Process.xaml ##,Request documents,Determine conditions,Change transaction type,Check credibility,Forward digital transaction,Loan decision;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;000days 00h 00m 00s;no data;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;no data;no data;no data;no data;no data;no data;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;;no data;no data;000days 00h 00m 00s;;no data;no data;000days 00h 00m 00s;000days 00h 00m 00s;000days 00h 00m 00s;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;000days 00h 00m 00s;no data;no data;no data;000days 00h 01m 31s;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;no data;000days 00h 00m 00s;;;;;;no data;no data;no data;;;;;;;;
